year,month,quarter,state,state_pcode,lga,lga_pcode,primary_hazard,total_idps,mean_idps_per_record,num_records,total_males,total_females,latest_dtm_round,date
2017,4,2,Adamawa,NGA002,Lamurde,NGA002009,Conflict,1058,529.0,2,178.0,351.0,16,2017-04-01
2017,4,2,Adamawa,NGA002,Madagali,NGA002010,Conflict,37390,18695.0,2,8918.0,9777.0,16,2017-04-01
2017,4,2,Adamawa,NGA002,Maiha,NGA002011,Conflict,30582,15291.0,2,7346.0,7945.0,16,2017-04-01
2017,4,2,Adamawa,NGA002,Mayo-Belwa,NGA002012,Conflict,822,411.0,2,225.0,186.0,16,2017-04-01
2017,4,2,Adamawa,NGA002,Michika,NGA002013,Conflict,52876,26438.0,2,11896.0,14542.0,16,2017-04-01
2017,4,2,Adamawa,NGA002,Mubi North,NGA002014,Conflict,22854,11427.0,2,5532.0,5895.0,16,2017-04-01
2017,4,2,Adamawa,NGA002,Mubi South,NGA002015,Conflict,10720,5360.0,2,2634.0,2726.0,16,2017-04-01
2017,4,2,Adamawa,NGA002,Numan,NGA002016,Conflict,2664,1332.0,2,661.0,671.0,16,2017-04-01
2017,4,2,Adamawa,NGA002,Shelleng,NGA002017,Conflict,1526,763.0,2,312.0,451.0,16,2017-04-01
2017,4,2,Adamawa,NGA002,Song,NGA002018,Conflict,4638,2319.0,2,1140.0,1179.0,16,2017-04-01
2017,4,2,Adamawa,NGA002,Toungo,NGA002019,Conflict,810,405.0,2,207.0,198.0,16,2017-04-01
2017,4,2,Adamawa,NGA002,Yola North,NGA002020,Conflict,20982,10491.0,2,4331.0,6160.0,16,2017-04-01
2017,4,2,Adamawa,NGA002,Yola South,NGA002021,Conflict,30634,15317.0,2,7521.0,7796.0,16,2017-04-01
2017,4,2,Bauchi,NGA005,Alkaleri,NGA005001,Conflict,300,150.0,2,70.0,80.0,16,2017-04-01
2017,4,2,Bauchi,NGA005,Bauchi,NGA005002,Conflict,22320,11160.0,2,5111.0,6049.0,16,2017-04-01
2017,4,2,Bauchi,NGA005,Bogoro,NGA005003,Conflict,4488,2244.0,2,1111.0,1133.0,16,2017-04-01
2017,4,2,Bauchi,NGA005,Damban,NGA005004,Conflict,6252,3126.0,2,1548.0,1578.0,16,2017-04-01
2017,4,2,Bauchi,NGA005,Darazo,NGA005005,Conflict,3400,1700.0,2,808.0,892.0,16,2017-04-01
2017,4,2,Bauchi,NGA005,Dass,NGA005006,Conflict,1482,741.0,2,347.0,394.0,16,2017-04-01
2017,4,2,Bauchi,NGA005,Gamawa,NGA005007,Conflict,3138,1569.0,2,766.0,803.0,16,2017-04-01
2017,4,2,Bauchi,NGA005,Ganjuwa,NGA005008,Conflict,1708,854.0,2,428.0,426.0,16,2017-04-01
2017,4,2,Bauchi,NGA005,Giade,NGA005009,Conflict,2002,1001.0,2,505.0,496.0,16,2017-04-01
2017,4,2,Bauchi,NGA005,Itas/Gadau,NGA005010,Conflict,2912,1456.0,2,730.0,726.0,16,2017-04-01
2017,4,2,Bauchi,NGA005,Jama'are,NGA005011,Conflict,1754,877.0,2,424.0,453.0,16,2017-04-01
2017,4,2,Bauchi,NGA005,Katagum,NGA005012,Conflict,6506,3253.0,2,1381.0,1872.0,16,2017-04-01
2017,4,2,Bauchi,NGA005,Kirfi,NGA005013,Conflict,932,466.0,2,223.0,243.0,16,2017-04-01
2017,4,2,Bauchi,NGA005,Misau,NGA005014,Conflict,3892,1946.0,2,1053.0,893.0,16,2017-04-01
2017,4,2,Bauchi,NGA005,Ningi,NGA005015,Conflict,7586,3793.0,2,1763.0,2030.0,16,2017-04-01
2017,4,2,Bauchi,NGA005,Shira,NGA005016,Conflict,2260,1130.0,2,536.0,594.0,16,2017-04-01
2017,4,2,Bauchi,NGA005,Tafawa-Balewa,NGA005017,Conflict,15906,7953.0,2,3607.0,4346.0,16,2017-04-01
2017,4,2,Bauchi,NGA005,Toro,NGA005018,Conflict,21232,10616.0,2,4761.0,5855.0,16,2017-04-01
2017,4,2,Bauchi,NGA005,Warji,NGA005019,Conflict,1038,519.0,2,245.0,274.0,16,2017-04-01
2017,4,2,Bauchi,NGA005,Zaki,NGA005020,Conflict,4724,2362.0,2,1068.0,1294.0,16,2017-04-01
2017,4,2,Borno,NGA008,Askira/Uba,NGA008002,Conflict,22080,11040.0,2,4870.0,6170.0,16,2017-04-01
2017,4,2,Borno,NGA008,Bama,NGA008003,Conflict,88730,44365.0,2,19143.0,25222.0,16,2017-04-01
2017,4,2,Borno,NGA008,Bayo,NGA008004,Conflict,2860,1430.0,2,665.0,765.0,16,2017-04-01
2017,4,2,Borno,NGA008,Biu,NGA008005,Conflict,87406,43703.0,2,19858.0,23845.0,16,2017-04-01
2017,4,2,Borno,NGA008,Chibok,NGA008006,Conflict,25530,12765.0,2,5478.0,7287.0,16,2017-04-01
2017,4,2,Borno,NGA008,Damboa,NGA008007,Conflict,177576,88788.0,2,43329.0,45459.0,16,2017-04-01
2017,4,2,Borno,NGA008,Dikwa,NGA008008,Conflict,195928,97964.0,2,44998.0,52966.0,16,2017-04-01
2017,4,2,Borno,NGA008,Gubio,NGA008009,Conflict,12200,6100.0,2,2852.0,3248.0,16,2017-04-01
2017,4,2,Borno,NGA008,Gwoza,NGA008011,Conflict,125110,62555.0,2,24827.0,37728.0,16,2017-04-01
2017,4,2,Borno,NGA008,Hawul,NGA008012,Conflict,55626,27813.0,2,12776.0,15037.0,16,2017-04-01
2017,4,2,Borno,NGA008,Jere,NGA008013,Conflict,612754,306377.0,2,135964.0,170413.0,16,2017-04-01
2017,4,2,Borno,NGA008,Kaga,NGA008014,Conflict,39150,19575.0,2,8909.0,10666.0,16,2017-04-01
2017,4,2,Borno,NGA008,Kala/Balge,NGA008015,Conflict,87468,43734.0,2,19677.0,24057.0,16,2017-04-01
2017,4,2,Borno,NGA008,Konduga,NGA008016,Conflict,202534,101267.0,2,41501.0,59766.0,16,2017-04-01
2017,4,2,Borno,NGA008,Kukawa,NGA008017,Conflict,32970,16485.0,2,7503.0,8982.0,16,2017-04-01
2017,4,2,Borno,NGA008,Kwaya Kusar,NGA008018,Conflict,5278,2639.0,2,1203.0,1436.0,16,2017-04-01
2017,4,2,Borno,NGA008,Mafa,NGA008019,Conflict,25524,12762.0,2,5527.0,7235.0,16,2017-04-01
2017,4,2,Borno,NGA008,Magumeri,NGA008020,Conflict,35716,17858.0,2,8432.0,9426.0,16,2017-04-01
2017,4,2,Borno,NGA008,Maiduguri,NGA008021,Conflict,769928,384964.0,2,164921.0,220043.0,16,2017-04-01
2017,4,2,Borno,NGA008,Mobbar,NGA008023,Conflict,18986,9493.0,2,4776.0,4717.0,16,2017-04-01
2017,4,2,Borno,NGA008,Monguno,NGA008024,Conflict,245618,122809.0,2,54008.0,68801.0,16,2017-04-01
2017,4,2,Borno,NGA008,Ngala,NGA008025,Conflict,81864,40932.0,2,17794.0,23138.0,16,2017-04-01
2017,4,2,Borno,NGA008,Nganzai,NGA008026,Conflict,39296,19648.0,2,8989.0,10659.0,16,2017-04-01
2017,4,2,Borno,NGA008,Shani,NGA008027,Conflict,3858,1929.0,2,929.0,1000.0,16,2017-04-01
2017,4,2,Gombe,NGA016,Akko,NGA016001,Conflict,13018,6509.0,2,3001.0,3508.0,16,2017-04-01
2017,4,2,Gombe,NGA016,Balanga,NGA016002,Conflict,4316,2158.0,2,1035.0,1123.0,16,2017-04-01
2017,4,2,Gombe,NGA016,Billiri,NGA016003,Conflict,1224,612.0,2,281.0,331.0,16,2017-04-01
2017,4,2,Gombe,NGA016,Dukku,NGA016004,Conflict,1774,887.0,2,444.0,443.0,16,2017-04-01
2017,4,2,Gombe,NGA016,Funakaye,NGA016005,Conflict,9120,4560.0,2,2243.0,2317.0,16,2017-04-01
2017,4,2,Gombe,NGA016,Gombe,NGA016006,Conflict,12368,6184.0,2,3133.0,3051.0,16,2017-04-01
2017,4,2,Gombe,NGA016,Kaltungo,NGA016007,Conflict,1910,955.0,2,488.0,467.0,16,2017-04-01
2017,4,2,Gombe,NGA016,Kwami,NGA016008,Conflict,2470,1235.0,2,607.0,628.0,16,2017-04-01
2017,4,2,Gombe,NGA016,Nafada,NGA016009,Conflict,3628,1814.0,2,923.0,891.0,16,2017-04-01
2017,4,2,Gombe,NGA016,Shomgom,NGA016010,Conflict,926,463.0,2,233.0,230.0,16,2017-04-01
2017,4,2,Gombe,NGA016,Yamaltu/Deba,NGA016011,Conflict,5612,2806.0,2,1326.0,1480.0,16,2017-04-01
2017,4,2,Taraba,NGA035,Ardo-Kola,NGA035001,Conflict,10443,5221.5,2,2030.0,2638.0,16,2017-04-01
2017,4,2,Taraba,NGA035,Ardo-Kola,NGA035001,Natural Disaster,1107,1107.0,1,454.0,653.0,16,2017-04-01
2017,4,2,Taraba,NGA035,Bali,NGA035002,Conflict,5138,2569.0,2,1190.0,1379.0,16,2017-04-01
2017,4,2,Taraba,NGA035,Donga,NGA035003,Conflict,4718,2359.0,2,1025.0,1334.0,16,2017-04-01
2017,4,2,Taraba,NGA035,Gashaka,NGA035004,Conflict,1182,591.0,2,292.0,299.0,16,2017-04-01
2017,4,2,Taraba,NGA035,Gassol,NGA035005,Conflict,13202,6601.0,2,2812.0,3789.0,16,2017-04-01
2017,4,2,Taraba,NGA035,Ibi,NGA035006,Conflict,8348,4174.0,2,1944.0,2230.0,16,2017-04-01
2017,4,2,Taraba,NGA035,Jalingo,NGA035007,Conflict,17170,8585.0,2,3519.0,5066.0,16,2017-04-01
2017,4,2,Taraba,NGA035,Karim-Lamido,NGA035008,Conflict,494,247.0,2,119.0,128.0,16,2017-04-01
2017,4,2,Taraba,NGA035,Kurmi,NGA035009,Conflict,692,346.0,2,159.0,187.0,16,2017-04-01
2017,4,2,Taraba,NGA035,Lau,NGA035010,Conflict,2146,1073.0,2,446.0,627.0,16,2017-04-01
2017,4,2,Taraba,NGA035,Sardauna,NGA035011,Conflict,936,468.0,2,226.0,242.0,16,2017-04-01
2017,4,2,Taraba,NGA035,Takum,NGA035012,Conflict,450,225.0,2,98.0,127.0,16,2017-04-01
2017,4,2,Taraba,NGA035,Ussa,NGA035013,Conflict,374,187.0,2,90.0,97.0,16,2017-04-01
2017,4,2,Taraba,NGA035,Wukari,NGA035014,Conflict,31614,15807.0,2,7497.0,8310.0,16,2017-04-01
2017,4,2,Taraba,NGA035,Yorro,NGA035015,Conflict,1552,776.0,2,345.0,431.0,16,2017-04-01
2017,4,2,Taraba,NGA035,Zing,NGA035016,Conflict,952,476.0,2,199.0,277.0,16,2017-04-01
2017,4,2,Yobe,NGA036,Bade,NGA036001,Conflict,23206,11603.0,2,4641.0,6962.0,16,2017-04-01
2017,4,2,Yobe,NGA036,Bursari,NGA036002,Conflict,2332,1166.0,2,472.0,694.0,16,2017-04-01
2017,4,2,Yobe,NGA036,Damaturu,NGA036003,Conflict,39650,19825.0,2,8317.0,11508.0,16,2017-04-01
2017,4,2,Yobe,NGA036,Fika,NGA036004,Conflict,10290,5145.0,2,2424.0,2721.0,16,2017-04-01
2017,4,2,Yobe,NGA036,Fune,NGA036005,Conflict,7792,3896.0,2,1657.0,2239.0,16,2017-04-01
2017,4,2,Yobe,NGA036,Geidam,NGA036006,Conflict,11892,5946.0,2,2029.0,3917.0,16,2017-04-01
2017,4,2,Yobe,NGA036,Gujba,NGA036007,Conflict,37810,18905.0,2,7530.0,11375.0,16,2017-04-01
2017,4,2,Yobe,NGA036,Gulani,NGA036008,Conflict,5646,2823.0,2,1121.0,1702.0,16,2017-04-01
2017,4,2,Yobe,NGA036,Jakusko,NGA036009,Conflict,2774,1387.0,2,585.0,802.0,16,2017-04-01
2017,4,2,Yobe,NGA036,Karasuwa,NGA036010,Conflict,9860,4930.0,2,1937.0,2993.0,16,2017-04-01
2017,4,2,Yobe,NGA036,Machina,NGA036011,Conflict,2352,1176.0,2,538.0,638.0,16,2017-04-01
2017,4,2,Yobe,NGA036,Nangere,NGA036012,Conflict,3782,1891.0,2,947.0,944.0,16,2017-04-01
2017,4,2,Yobe,NGA036,Nguru,NGA036013,Conflict,22562,11281.0,2,4415.0,6866.0,16,2017-04-01
2017,4,2,Yobe,NGA036,Potiskum,NGA036014,Conflict,29600,14800.0,2,6840.0,7960.0,16,2017-04-01
2017,4,2,Yobe,NGA036,Tarmua,NGA036015,Conflict,956,478.0,2,231.0,247.0,16,2017-04-01
2017,4,2,Yobe,NGA036,Yunusari,NGA036016,Conflict,4884,2442.0,2,997.0,1445.0,16,2017-04-01
2017,4,2,Yobe,NGA036,Yusufari,NGA036017,Conflict,2150,1075.0,2,528.0,547.0,16,2017-04-01
2017,6,2,Adamawa,NGA002,Demsa,NGA002001,Conflict,8200,4100.0,2,2204.0,1896.0,17,2017-06-01
2017,6,2,Adamawa,NGA002,Fufore,NGA002002,Conflict,10718,5359.0,2,2795.0,2564.0,17,2017-06-01
2017,6,2,Adamawa,NGA002,Ganye,NGA002003,Conflict,970,485.0,2,238.0,247.0,17,2017-06-01
2017,6,2,Adamawa,NGA002,Girei,NGA002005,Conflict,18198,9099.0,2,947.0,1210.0,17,2017-06-01
2017,6,2,Adamawa,NGA002,Gombi,NGA002004,Conflict,18198,9099.0,2,7182.0,8859.0,17,2017-06-01
2017,6,2,Adamawa,NGA002,Guyuk,NGA002006,Conflict,502,251.0,2,110.0,141.0,17,2017-06-01
2017,6,2,Adamawa,NGA002,Hong,NGA002007,Conflict,6220,3110.0,2,1367.0,1743.0,17,2017-06-01
2017,6,2,Adamawa,NGA002,Jada,NGA002008,Conflict,984,492.0,2,208.0,284.0,17,2017-06-01
2017,6,2,Adamawa,NGA002,Lamurde,NGA002009,Conflict,1072,536.0,2,189.0,347.0,17,2017-06-01
2017,6,2,Adamawa,NGA002,Madagali,NGA002010,Conflict,37334,18667.0,2,7638.0,11029.0,17,2017-06-01
2017,6,2,Adamawa,NGA002,Maiha,NGA002011,Conflict,30244,15122.0,2,7217.0,7905.0,17,2017-06-01
2017,6,2,Adamawa,NGA002,Mayo-Belwa,NGA002012,Conflict,734,367.0,2,186.0,181.0,17,2017-06-01
2017,6,2,Adamawa,NGA002,Michika,NGA002013,Conflict,52318,26159.0,2,11830.0,14329.0,17,2017-06-01
2017,6,2,Adamawa,NGA002,Mubi North,NGA002014,Conflict,21962,10981.0,2,5156.0,5825.0,17,2017-06-01
2017,6,2,Adamawa,NGA002,Mubi South,NGA002015,Conflict,12692,6346.0,2,3055.0,3291.0,17,2017-06-01
2017,6,2,Adamawa,NGA002,Numan,NGA002016,Conflict,2520,1260.0,2,605.0,655.0,17,2017-06-01
2017,6,2,Adamawa,NGA002,Shelleng,NGA002017,Conflict,1502,751.0,2,315.0,436.0,17,2017-06-01
2017,6,2,Adamawa,NGA002,Song,NGA002018,Conflict,4714,2357.0,2,1150.0,1207.0,17,2017-06-01
2017,6,2,Adamawa,NGA002,Toungo,NGA002019,Conflict,810,405.0,2,207.0,198.0,17,2017-06-01
2017,6,2,Adamawa,NGA002,Yola North,NGA002020,Conflict,21032,10516.0,2,4412.0,6104.0,17,2017-06-01
2017,6,2,Adamawa,NGA002,Yola South,NGA002021,Conflict,30826,15413.0,2,7520.0,7893.0,17,2017-06-01
2017,6,2,Bauchi,NGA005,Alkaleri,NGA005001,Conflict,566,283.0,2,132.0,151.0,17,2017-06-01
2017,6,2,Bauchi,NGA005,Bauchi,NGA005002,Conflict,22306,11153.0,2,5146.0,6007.0,17,2017-06-01
2017,6,2,Bauchi,NGA005,Bogoro,NGA005003,Conflict,4488,2244.0,2,1111.0,1133.0,17,2017-06-01
2017,6,2,Bauchi,NGA005,Damban,NGA005004,Conflict,6246,3123.0,2,1560.0,1563.0,17,2017-06-01
2017,6,2,Bauchi,NGA005,Darazo,NGA005005,Conflict,3476,1738.0,2,842.0,896.0,17,2017-06-01
2017,6,2,Bauchi,NGA005,Dass,NGA005006,Conflict,1480,740.0,2,348.0,392.0,17,2017-06-01
2017,6,2,Bauchi,NGA005,Gamawa,NGA005007,Conflict,3138,1569.0,2,783.0,786.0,17,2017-06-01
2017,6,2,Bauchi,NGA005,Ganjuwa,NGA005008,Conflict,1708,854.0,2,428.0,426.0,17,2017-06-01
2017,6,2,Bauchi,NGA005,Giade,NGA005009,Conflict,1930,965.0,2,483.0,482.0,17,2017-06-01
2017,6,2,Bauchi,NGA005,Itas/Gadau,NGA005010,Conflict,2822,1411.0,2,699.0,712.0,17,2017-06-01
2017,6,2,Bauchi,NGA005,Jama'are,NGA005011,Conflict,1754,877.0,2,425.0,452.0,17,2017-06-01
2017,6,2,Bauchi,NGA005,Katagum,NGA005012,Conflict,5858,2929.0,2,1238.0,1691.0,17,2017-06-01
2017,6,2,Bauchi,NGA005,Kirfi,NGA005013,Conflict,874,437.0,2,209.0,228.0,17,2017-06-01
2017,6,2,Bauchi,NGA005,Misau,NGA005014,Conflict,3746,1873.0,2,1000.0,873.0,17,2017-06-01
2017,6,2,Bauchi,NGA005,Ningi,NGA005015,Conflict,7040,3520.0,2,1587.0,1799.0,17,2017-06-01
2017,6,2,Bauchi,NGA005,Ningi,NGA005015,Natural Disaster,268,268.0,1,111.0,157.0,17,2017-06-01
2017,6,2,Bauchi,NGA005,Shira,NGA005016,Conflict,2260,1130.0,2,549.0,581.0,17,2017-06-01
2017,6,2,Bauchi,NGA005,Tafawa-Balewa,NGA005017,Conflict,15948,7974.0,2,3623.0,4351.0,17,2017-06-01
2017,6,2,Bauchi,NGA005,Toro,NGA005018,Conflict,21098,10549.0,2,4764.0,5785.0,17,2017-06-01
2017,6,2,Bauchi,NGA005,Warji,NGA005019,Conflict,1012,506.0,2,259.0,247.0,17,2017-06-01
2017,6,2,Bauchi,NGA005,Zaki,NGA005020,Conflict,4700,2350.0,2,1072.0,1278.0,17,2017-06-01
2017,6,2,Borno,NGA008,Askira/Uba,NGA008002,Conflict,22632,11316.0,2,5447.0,5869.0,17,2017-06-01
2017,6,2,Borno,NGA008,Bama,NGA008003,Conflict,111798,55899.0,2,23937.0,31962.0,17,2017-06-01
2017,6,2,Borno,NGA008,Bayo,NGA008004,Conflict,2886,1443.0,2,665.0,778.0,17,2017-06-01
2017,6,2,Borno,NGA008,Biu,NGA008005,Conflict,85398,42699.0,2,19490.0,23209.0,17,2017-06-01
2017,6,2,Borno,NGA008,Chibok,NGA008006,Conflict,28696,14348.0,2,7068.0,7280.0,17,2017-06-01
2017,6,2,Borno,NGA008,Damboa,NGA008007,Conflict,153418,76709.0,2,31540.0,45169.0,17,2017-06-01
2017,6,2,Borno,NGA008,Dikwa,NGA008008,Conflict,199658,99829.0,2,45936.0,53893.0,17,2017-06-01
2017,6,2,Borno,NGA008,Gubio,NGA008009,Conflict,11836,5918.0,2,2785.0,3133.0,17,2017-06-01
2017,6,2,Borno,NGA008,Gwoza,NGA008011,Conflict,137308,68654.0,2,29701.0,38953.0,17,2017-06-01
2017,6,2,Borno,NGA008,Hawul,NGA008012,Conflict,56698,28349.0,2,13016.0,15333.0,17,2017-06-01
2017,6,2,Borno,NGA008,Jere,NGA008013,Conflict,546798,273399.0,2,119658.0,153741.0,17,2017-06-01
2017,6,2,Borno,NGA008,Kaga,NGA008014,Conflict,39306,19653.0,2,8220.0,11433.0,17,2017-06-01
2017,6,2,Borno,NGA008,Kala/Balge,NGA008015,Conflict,97948,48974.0,2,24420.0,24554.0,17,2017-06-01
2017,6,2,Borno,NGA008,Konduga,NGA008016,Conflict,215034,107517.0,2,43880.0,63637.0,17,2017-06-01
2017,6,2,Borno,NGA008,Kukawa,NGA008017,Conflict,29046,14523.0,2,6542.0,7981.0,17,2017-06-01
2017,6,2,Borno,NGA008,Kwaya Kusar,NGA008018,Conflict,5878,2939.0,2,1339.0,1600.0,17,2017-06-01
2017,6,2,Borno,NGA008,Mafa,NGA008019,Conflict,12924,6462.0,2,2914.0,3548.0,17,2017-06-01
2017,6,2,Borno,NGA008,Magumeri,NGA008020,Conflict,36554,18277.0,2,8409.0,9868.0,17,2017-06-01
2017,6,2,Borno,NGA008,Maiduguri,NGA008021,Conflict,691518,345759.0,2,149462.0,196297.0,17,2017-06-01
2017,6,2,Borno,NGA008,Mobbar,NGA008023,Conflict,17820,8910.0,2,4236.0,4674.0,17,2017-06-01
2017,6,2,Borno,NGA008,Monguno,NGA008024,Conflict,246554,123277.0,2,59514.0,63763.0,17,2017-06-01
2017,6,2,Borno,NGA008,Ngala,NGA008025,Conflict,84340,42170.0,2,19146.0,23024.0,17,2017-06-01
2017,6,2,Borno,NGA008,Nganzai,NGA008026,Conflict,42032,21016.0,2,9635.0,11381.0,17,2017-06-01
2017,6,2,Borno,NGA008,Shani,NGA008027,Conflict,3800,1900.0,2,911.0,989.0,17,2017-06-01
2017,6,2,Gombe,NGA016,Akko,NGA016001,Conflict,13034,6517.0,2,3199.0,3318.0,17,2017-06-01
2017,6,2,Gombe,NGA016,Balanga,NGA016002,Conflict,3992,1996.0,2,988.0,1008.0,17,2017-06-01
2017,6,2,Gombe,NGA016,Billiri,NGA016003,Conflict,1216,608.0,2,261.0,347.0,17,2017-06-01
2017,6,2,Gombe,NGA016,Dukku,NGA016004,Conflict,1454,727.0,2,384.0,343.0,17,2017-06-01
2017,6,2,Gombe,NGA016,Funakaye,NGA016005,Conflict,9032,4516.0,2,2213.0,2303.0,17,2017-06-01
2017,6,2,Gombe,NGA016,Gombe,NGA016006,Conflict,12696,6348.0,2,3163.0,3185.0,17,2017-06-01
2017,6,2,Gombe,NGA016,Kaltungo,NGA016007,Conflict,1848,924.0,2,479.0,445.0,17,2017-06-01
2017,6,2,Gombe,NGA016,Kwami,NGA016008,Conflict,2486,1243.0,2,598.0,645.0,17,2017-06-01
2017,6,2,Gombe,NGA016,Nafada,NGA016009,Conflict,3528,1764.0,2,890.0,874.0,17,2017-06-01
2017,6,2,Gombe,NGA016,Shomgom,NGA016010,Conflict,1106,553.0,2,266.0,287.0,17,2017-06-01
2017,6,2,Gombe,NGA016,Yamaltu/Deba,NGA016011,Conflict,5578,2789.0,2,1325.0,1464.0,17,2017-06-01
2017,6,2,Taraba,NGA035,Ardo-Kola,NGA035001,Conflict,11550,5775.0,2,2484.0,3291.0,17,2017-06-01
2017,6,2,Taraba,NGA035,Bali,NGA035002,Conflict,9238,4619.0,2,1979.0,2640.0,17,2017-06-01
2017,6,2,Taraba,NGA035,Donga,NGA035003,Conflict,4998,2499.0,2,1104.0,1395.0,17,2017-06-01
2017,6,2,Taraba,NGA035,Gashaka,NGA035004,Conflict,1118,559.0,2,269.0,290.0,17,2017-06-01
2017,6,2,Taraba,NGA035,Gassol,NGA035005,Conflict,13518,6759.0,2,2861.0,3898.0,17,2017-06-01
2017,6,2,Taraba,NGA035,Ibi,NGA035006,Conflict,7938,3969.0,2,1850.0,2119.0,17,2017-06-01
2017,6,2,Taraba,NGA035,Jalingo,NGA035007,Conflict,16512,8256.0,2,3452.0,4804.0,17,2017-06-01
2017,6,2,Taraba,NGA035,Karim-Lamido,NGA035008,Conflict,464,232.0,2,114.0,118.0,17,2017-06-01
2017,6,2,Taraba,NGA035,Kurmi,NGA035009,Conflict,814,407.0,2,183.0,224.0,17,2017-06-01
2017,6,2,Taraba,NGA035,Lau,NGA035010,Conflict,1910,955.0,2,396.0,559.0,17,2017-06-01
2017,6,2,Taraba,NGA035,Sardauna,NGA035011,Conflict,912,456.0,2,226.0,230.0,17,2017-06-01
2017,6,2,Taraba,NGA035,Takum,NGA035012,Conflict,730,365.0,2,172.0,193.0,17,2017-06-01
2017,6,2,Taraba,NGA035,Ussa,NGA035013,Conflict,2294,1147.0,2,504.0,643.0,17,2017-06-01
2017,6,2,Taraba,NGA035,Wukari,NGA035014,Conflict,31730,15865.0,2,7538.0,8327.0,17,2017-06-01
2017,6,2,Taraba,NGA035,Yorro,NGA035015,Conflict,1244,622.0,2,268.0,354.0,17,2017-06-01
2017,6,2,Taraba,NGA035,Zing,NGA035016,Conflict,952,476.0,2,213.0,263.0,17,2017-06-01
2017,6,2,Yobe,NGA036,Bade,NGA036001,Conflict,23114,11557.0,2,4620.0,6937.0,17,2017-06-01
2017,6,2,Yobe,NGA036,Bursari,NGA036002,Conflict,2270,1135.0,2,460.0,675.0,17,2017-06-01
2017,6,2,Yobe,NGA036,Damaturu,NGA036003,Conflict,39500,19750.0,2,8583.0,11167.0,17,2017-06-01
2017,6,2,Yobe,NGA036,Fika,NGA036004,Conflict,9906,4953.0,2,2250.0,2703.0,17,2017-06-01
2017,6,2,Yobe,NGA036,Fune,NGA036005,Conflict,7194,3597.0,2,1654.0,1943.0,17,2017-06-01
2017,6,2,Yobe,NGA036,Geidam,NGA036006,Conflict,11478,5739.0,2,1943.0,3796.0,17,2017-06-01
2017,6,2,Yobe,NGA036,Gujba,NGA036007,Conflict,37990,18995.0,2,7575.0,11420.0,17,2017-06-01
2017,6,2,Yobe,NGA036,Gulani,NGA036008,Conflict,5196,2598.0,2,1041.0,1557.0,17,2017-06-01
2017,6,2,Yobe,NGA036,Jakusko,NGA036009,Conflict,2774,1387.0,2,584.0,803.0,17,2017-06-01
2017,6,2,Yobe,NGA036,Karasuwa,NGA036010,Conflict,9634,4817.0,2,1891.0,2926.0,17,2017-06-01
2017,6,2,Yobe,NGA036,Machina,NGA036011,Conflict,2298,1149.0,2,566.0,583.0,17,2017-06-01
2017,6,2,Yobe,NGA036,Nangere,NGA036012,Conflict,3782,1891.0,2,879.0,1012.0,17,2017-06-01
2017,6,2,Yobe,NGA036,Nguru,NGA036013,Conflict,22240,11120.0,2,4341.0,6779.0,17,2017-06-01
2017,6,2,Yobe,NGA036,Potiskum,NGA036014,Conflict,28958,14479.0,2,6613.0,7866.0,17,2017-06-01
2017,6,2,Yobe,NGA036,Tarmua,NGA036015,Conflict,1026,513.0,2,250.0,263.0,17,2017-06-01
2017,6,2,Yobe,NGA036,Yunusari,NGA036016,Conflict,4890,2445.0,2,992.0,1453.0,17,2017-06-01
2017,6,2,Yobe,NGA036,Yusufari,NGA036017,Conflict,2152,1076.0,2,528.0,548.0,17,2017-06-01
2017,8,3,Adamawa,NGA002,Demsa,NGA002001,Conflict,8016,4008.0,2,2064.0,1944.0,18,2017-08-01
2017,8,3,Adamawa,NGA002,Fufore,NGA002002,Conflict,10722,5361.0,2,2806.0,2555.0,18,2017-08-01
2017,8,3,Adamawa,NGA002,Ganye,NGA002003,Conflict,976,488.0,2,228.0,260.0,18,2017-08-01
2017,8,3,Adamawa,NGA002,Girei,NGA002005,Conflict,17903,8951.5,2,894.0,1121.0,18,2017-08-01
2017,8,3,Adamawa,NGA002,Gombi,NGA002004,Conflict,17903,8951.5,2,7120.0,8768.0,18,2017-08-01
2017,8,3,Adamawa,NGA002,Guyuk,NGA002006,Conflict,502,251.0,2,110.0,141.0,18,2017-08-01
2017,8,3,Adamawa,NGA002,Hong,NGA002007,Conflict,5894,2947.0,2,1277.0,1670.0,18,2017-08-01
2017,8,3,Adamawa,NGA002,Jada,NGA002008,Conflict,936,468.0,2,212.0,256.0,18,2017-08-01
2017,8,3,Adamawa,NGA002,Lamurde,NGA002009,Conflict,1176,588.0,2,212.0,376.0,18,2017-08-01
2017,8,3,Adamawa,NGA002,Madagali,NGA002010,Conflict,37030,18515.0,2,7338.0,11177.0,18,2017-08-01
2017,8,3,Adamawa,NGA002,Maiha,NGA002011,Conflict,29920,14960.0,2,7296.0,7664.0,18,2017-08-01
2017,8,3,Adamawa,NGA002,Mayo-Belwa,NGA002012,Conflict,734,367.0,2,166.0,201.0,18,2017-08-01
2017,8,3,Adamawa,NGA002,Michika,NGA002013,Conflict,52358,26179.0,2,11908.0,14271.0,18,2017-08-01
2017,8,3,Adamawa,NGA002,Mubi North,NGA002014,Conflict,21754,10877.0,2,5356.0,5521.0,18,2017-08-01
